   252    0.71410E-09    0.33933E-12    0.31238E-14    0.88002E-11
   253    0.71162E-09    0.35080E-12    0.31476E-14    0.90100E-11
   254    0.70906E-09    0.36258E-12    0.31715E-14    0.92181E-11
   255    0.70642E-09    0.37464E-12    0.31953E-14    0.94247E-11
   256    0.70373E-09    0.38703E-12    0.32191E-14    0.96297E-11
   257    0.70098E-09    0.39968E-12    0.32429E-14    0.98320E-11
   258    0.69815E-09    0.41265E-12    0.32666E-14    0.10033E-10
   259    0.69527E-09    0.42592E-12    0.32903E-14    0.10232E-10
   260    0.69234E-09    0.43948E-12    0.33140E-14    0.10429E-10
   261    0.68934E-09    0.45332E-12    0.33376E-14    0.10622E-10
   262    0.68627E-09    0.46748E-12    0.33612E-14    0.10815E-10
   263    0.68318E-09    0.48193E-12    0.33847E-14    0.11005E-10
   264    0.68001E-09    0.49667E-12    0.34082E-14    0.11192E-10
   265    0.67677E-09    0.51169E-12    0.34317E-14    0.11376E-10
   266    0.67348E-09    0.52703E-12    0.34551E-14    0.11558E-10
   267    0.67013E-09    0.54264E-12    0.34784E-14    0.11736E-10
   268    0.66673E-09    0.55856E-12    0.35017E-14    0.11913E-10
   269    0.66326E-09    0.57476E-12    0.35249E-14    0.12086E-10
   270    0.65975E-09    0.59124E-12    0.35481E-14    0.12257E-10
   271    0.65619E-09    0.60799E-12    0.35712E-14    0.12424E-10
   272    0.65260E-09    0.62506E-12    0.35943E-14    0.12587E-10
   273    0.64894E-09    0.64237E-12    0.36173E-14    0.12749E-10
   274    0.64525E-09    0.65999E-12    0.36402E-14    0.12905E-10
   275    0.64151E-09    0.67786E-12    0.36630E-14    0.13060E-10
   276    0.63773E-09    0.69600E-12    0.36858E-14    0.13209E-10
   277    0.63390E-09    0.71442E-12    0.37085E-14    0.13357E-10
   278    0.63004E-09    0.73310E-12    0.37311E-14    0.13499E-10
   279    0.62614E-09    0.75204E-12    0.37537E-14    0.13638E-10
   280    0.62219E-09    0.77123E-12    0.37762E-14    0.13775E-10
   281    0.61823E-09    0.79069E-12    0.37985E-14    0.13907E-10
   282    0.61422E-09    0.81038E-12    0.38209E-14    0.14034E-10
   283    0.61018E-09    0.83032E-12    0.38431E-14    0.14158E-10
   284    0.60611E-09    0.85050E-12    0.38652E-14    0.14278E-10
   285    0.60201E-09    0.87094E-12    0.38873E-14    0.14394E-10
   286    0.59788E-09    0.89159E-12    0.39093E-14    0.14505E-10
   287    0.59371E-09    0.91248E-12    0.39311E-14    0.14613E-10
   288    0.58953E-09    0.93359E-12    0.39529E-14    0.14717E-10
   289    0.58532E-09    0.95491E-12    0.39746E-14    0.14816E-10
   290    0.58109E-09    0.97643E-12    0.39962E-14    0.14911E-10
   291    0.57683E-09    0.99825E-12    0.40178E-14    0.15000E-10
   292    0.57252E-09    0.10202E-11    0.40392E-14    0.15087E-10
   293    0.56823E-09    0.10423E-11    0.40605E-14    0.15167E-10
   294    0.56390E-09    0.10646E-11    0.40817E-14    0.15245E-10
   295    0.55958E-09    0.10871E-11    0.41029E-14    0.15317E-10
   296    0.55522E-09    0.11098E-11    0.41239E-14    0.15384E-10
   297    0.55085E-09    0.11326E-11    0.41449E-14    0.15448E-10
   298    0.54645E-09    0.11556E-11    0.41657E-14    0.15506E-10
   299    0.54205E-09    0.11788E-11    0.41865E-14    0.15558E-10
   300    0.53762E-09    0.12021E-11    0.42071E-14    0.15606E-10
   301    0.53319E-09    0.12255E-11    0.42277E-14    0.15650E-10
   302    0.52876E-09    0.12490E-11    0.42481E-14    0.15690E-10
   303    0.52432E-09    0.12727E-11    0.42685E-14    0.15724E-10
   304    0.51986E-09    0.12967E-11    0.42887E-14    0.15752E-10
   305    0.51541E-09    0.13206E-11    0.43089E-14    0.15776E-10
   306    0.51094E-09    0.13446E-11    0.43289E-14    0.15795E-10
   307    0.50648E-09    0.13687E-11    0.43489E-14    0.15808E-10
   308    0.50201E-09    0.13931E-11    0.43687E-14    0.15819E-10
   309    0.49755E-09    0.14174E-11    0.43885E-14    0.15822E-10
   310    0.49308E-09    0.14417E-11    0.44081E-14    0.15821E-10
   311    0.48863E-09    0.14663E-11    0.44277E-14    0.15814E-10
   312    0.48418E-09    0.14908E-11    0.44471E-14    0.15804E-10
   313    0.47973E-09    0.15154E-11    0.44665E-14    0.15787E-10
   314    0.47529E-09    0.15400E-11    0.44857E-14    0.15767E-10
   315    0.47086E-09    0.15646E-11    0.45049E-14    0.15740E-10
   316    0.46645E-09    0.15893E-11    0.45240E-14    0.15709E-10
